OBJECTID,Hpoly_ID,Subtype,Name,WaterElv,Editor,DateModify,Creator,DateCreated,ShapeSTArea,ShapeSTLength
345,341,1,HARRIS CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,28763.8509514167,1041.00997300141
341,337,1,CHEESE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,41785.4244292723,6108.7103446859
346,342,1,UNKNOWN,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3310.31859558714,438.770213470622
340,336,1,CHEESE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,99553.7076226734,14000.622379989
347,343,1,BURKS CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,42756.2099016428,1506.10644237554
348,344,1,PIGEON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1103.2860835273,221.5505101409
350,346,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1187.90319966826,152.484486194898
351,347,1,IVY CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1750.77064325533,256.388513450294
352,348,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1410.8201854466,174.357402772692
354,350,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,461.856503761881,110.353183889147
353,349,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,20635.2038562523,1458.92645996904
349,345,1,JUDITH CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,29304.569728686,9788.3257134081
356,352,1,LITTLE OPOSSUM CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,5889.3894231247,957.124104078667
357,353,1,LITTLE OPOSSUM CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4620.36872922058,747.527391488239
355,351,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,14027.6894264631,2944.14417494084
358,354,1,ROCK CASTLE CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1651.36927799518,267.687819610836
359,355,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,5750.01964125709,1093.42329198476
360,356,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,5518.15274732062,1361.90788791869
361,357,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,8238.76465316763,1778.40834037533
362,358,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,9503.82172965238,1356.21865341273
363,359,1,IVY CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,6620.48245862008,1128.92253355818
366,362,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,10834.1277934264,2282.29818642148
364,360,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,13148.8579622395,3367.39628246967
369,365,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1843.90003307174,214.677240558552
368,364,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,17954.3128351285,3391.70205920362
367,363,1,TOMAHAWK CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,27393.1194077609,4768.82248730842
371,367,1,WIDEMOUTH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,322.277377199031,76.7666807017745
372,368,1,TOMAHAWK CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2035.51500149788,472.370902758584
374,370,1,LITTLE OPOSSUM CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,291.02938322623,80.3469790084174
376,372,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1361.20501813389,282.98677490571
375,371,1,LITTLE OPOSSUM CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,17492.4820920376,2607.42766378811
370,366,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,403596.434072152,29952.8912998652
377,373,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,801.41262104843,171.859399833564
378,374,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,245.992510368093,80.1526471505427
379,375,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1001.49216637506,186.005198955962
380,376,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1724.95518246269,244.414615802731
381,377,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,202.808338754857,63.6746374933405
382,378,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,389.288738692329,79.969204514008
383,379,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,343.280924452813,76.4151200390928
384,380,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1103.81269512552,152.581844181012
385,381,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,246.378906396949,65.8785638523041
386,382,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,21523.0528742147,2231.72310507659
387,383,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,23455.4977583918,4406.07195206333
373,369,1,JUDITH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,346403.092022434,37379.9172698739
388,384,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3366.19356271844,445.475631068246
390,386,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,361.328120915793,87.3427600807319
389,385,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,52831.384917655,5085.19264767901
391,387,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,61255.0455159722,10982.1687785488
393,389,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1143.0907803529,150.120128869168
395,391,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2629.07931947107,261.607845161306
396,392,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1259.14495924358,142.804566420174
394,390,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,79459.3070592957,5615.45242510647
397,393,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,819.317909840328,116.540130183035
398,394,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,21325.4756320033,1304.69616860489
392,388,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,362559.01779471,26490.6955311432
400,396,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2253.74092303915,218.586882802716
401,397,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2843.77640143321,235.263866400342
399,395,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,52560.6689115509,3224.85620204003
403,399,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,17298.5562546343,846.542894133703
404,400,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,486.856428053402,116.153558694817
406,402,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,9697.02064606554,591.976886014139
405,401,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,224509.353055684,6979.38112314481
408,404,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3115.87027904393,323.751937386659
409,405,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,31749.4903896054,1319.92140638651
407,403,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,211828.391858583,8778.09802338301
410,406,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,698.156558224043,126.58603663752
411,407,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3892.43593410708,378.519249858896
412,408,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,5174.07342967564,304.409307419874
413,409,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,483.945577710585,111.19277602412
414,410,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4111.08191079979,283.799668083292
402,398,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,838540.211310819,39279.1822601051
415,411,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,5125.87630792649,372.061118569457
416,412,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,54734.2511301672,2678.44098532087
417,413,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,821.092361667713,115.193690763007
420,416,1,PIGEON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1499.9930133707,172.412821699273
422,418,1,JUDITH CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,71.844997872653,36.2254067813912
423,419,1,JUDITH CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2303.32927826305,679.275687591197
421,417,1,PIGEON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,43833.5110377865,7127.49268922956
419,415,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,116564.899459273,7107.1274271115
424,420,1,JUDITH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,532.044998163376,113.629518777237
426,422,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4947.4767668288,413.011776235721
418,414,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,427495.588810816,29605.127561191
428,424,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,6110.07428083425,416.510413952543
429,425,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3533.74207135883,426.792405432163
430,426,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1061.46917526774,161.848298536927
427,423,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,33079.0316415995,4502.77662981551
425,421,1,JUDITH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,379512.569868922,25000.2705607978
431,427,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4820.6757496592,856.30423171098
432,428,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,634.526031450014,145.107343396567
433,429,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,4640.87964002899,900.66898277247
434,430,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1420.85933706326,166.311693930402
435,431,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,8178.6765250804,1294.44801407997
436,432,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1199.17578834802,194.971015573871
437,433,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1204.83832875793,170.421410144475
438,434,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,8136.83950877056,1178.75420838972
439,435,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,6814.90809123574,969.271096289464
440,436,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3798.47702173176,379.725954170413
441,437,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2930.65630718938,402.203631191418
442,438,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1400.74172640991,179.398398703305
444,440,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3819.3010407486,512.793584680896
443,439,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,69680.2158560143,9180.43256277871
446,442,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1324.84295177589,161.867836063499
448,444,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,9900.42599194135,459.81265601956
447,443,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,18629.1307681802,2266.29938445651
445,441,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,22960.4628538606,3047.96162472518
449,445,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,33015.6142856618,4520.61318792415
450,446,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3725.15947173214,445.741785913374
451,447,1,TOMAHAWK CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3018.44751376152,326.632252710178
453,449,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3024.54868862152,493.907397752999
452,448,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,56457.9496137993,7119.01905296875
454,450,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2882.29957692528,341.988321450495
455,451,1,BURTON CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,6866.61016568742,879.978330943696
456,452,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,171.510315902702,54.714226209481
457,453,1,ROCK CASTLE CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,325.984750176842,72.4418875416717
458,454,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1127.03930210829,139.110810276561
460,456,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2032.70848806648,204.740514425152
461,457,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1097.4906478824,137.108409079594
459,455,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,74495.3220707881,4853.8726335215
462,458,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,65397.1928859649,4070.99420625389
463,459,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,694.975111066752,111.609419536118
465,461,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1220.12498450279,236.351213123322
466,462,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,15635.5546046637,2506.16408145575
464,460,1,BLACKWATER CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,167817.053599936,10688.2170789778
467,463,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1593.92876628876,220.310026549768
469,465,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3720.8850213623,424.145080352924
470,466,1,HARRIS CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2326.48686224556,253.626274179025
468,464,1,DREAMING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,46967.5465657725,6870.01965950551
471,467,1,HARRIS CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1215.63992264427,173.910791630592
473,469,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2984.70971918554,562.516505210446
474,470,1,BLACKWATER CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1502.81569978305,381.022069472559
472,468,1,LITTLE OPOSSUM CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,40976.2689056564,8079.0996694485
475,471,1,IVY CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,644.336249549389,124.040413353553
477,473,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2068.73533178043,435.515249532023
478,474,1,FISHING CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3511.61470895767,794.631363396197
476,472,1,IVY CREEK TRIBUTARY,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,22409.9441960466,4966.8950087575
479,475,1,WIDEMOUTH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,56402.5497074015,10106.705221717
480,476,1,WIDEMOUTH CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,31853.5062228606,1218.71087697652
481,477,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,3318.36716663112,289.079771165604
483,479,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,20078.1031615671,2139.89634634877
482,478,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,109255.531512992,8944.56609991428
485,481,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,2236.86631918839,253.383186805391
484,480,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,48178.386199843,4760.23139989774
486,482,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,38322.7865875814,3643.76403377362
488,484,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,1359.49675247383,180.371544278107
489,485,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,10755.6740205002,1575.06186855376
490,486,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,195.051438038882,58.3240598101412
492,488,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,61.8651114092393,31.6255741427479
491,487,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,28481.7503042929,3978.20184358616
493,489,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,742.113720794197,157.834914195122
487,483,1,IVY CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,517642.156505182,27308.6132196438
494,490,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,134.618997729896,54.9681083309471
495,491,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,576.141661244882,122.634477305414
496,492,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,634.575047335164,125.499517693106
497,493,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,246.84978794925,69.9881560772337
498,494,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,849.117843790079,187.18292211489
499,495,1,FISHING CREEK,,LYNCHBURGVA\gisusr1@PWK-GIS-USR1,2011-02-22T15:03:18.000Z,,,12217.6417840885,1553.78337569812
