X,Y,OBJECTID,X,Y,UNITDESC,FULL_ADDRE,COMPKEY,UNITID,COMPTYPE
-76.106496323570354,36.618350000212274,77,12185321.8400843,3393507.6289121,Blackwater Park,3390 HEAD RIVER RD,1848735,GC1001,14
-76.090038393454591,36.824322780497205,78,12188236.3839448,3468597.7236063,Bow Creek Golf Course,3425 CLUB HOUSE RD,1873949,GC6749,14
-76.090060709402863,36.824328490717072,79,12188229.8012565,3468599.63506786,Bow Creek Neighborhood Park,3427 CLUB HOUSE RD,1848776,GC1251,14
-76.090060709402863,36.824328490717072,80,12188229.8012565,3468599.63506786,Recreation - Bow Creek Center,3427 CLUB HOUSE RD,1873941,GC6741,14
-76.08450157060706,36.779859519303237,81,12190270.6490191,3452456.0465108,"PS-002; East Pump Station C Contract",3432 DAM NECK RD,1839118,GC0058,14
-76.08450157060706,36.779859519303237,82,12190270.6490191,3452456.0465108,Dam Neck Road Water Tank,3432 DAM NECK RD,1856900,GC1661,14
-76.091268807814401,36.865269991351852,83,12187496.0121462,3483491.93397603,"PS-234; North Pump Station B Contract",3432 OXFORD DR,1839196,GC0118,14
-76.092970156775408,36.873058090251916,84,12186926.1674736,3486313.84759922,"PS-279; East Pump Station B Contract",3516 CEDAR GROVE CI,1839238,GC0156,14
-76.086167530437422,36.778204108424745,85,12189798.3059371,3451841.05521454,"PS-589; East Pump Station C Contract",3529 DAM NECK RD,1841617,GC0425,14
-76.096055416127129,36.818585225219067,86,12186528.9626599,3466464.5459766,"PS-524; East Pump Station B Contract",3543 FARADAY LA,1839367,GC0220,14
-76.087164125006893,36.777827198786092,87,12189510.0278074,3451696.41214485,Landstown Yard/Dam Neck,3556 DAM NECK RD,1873944,GC6744,14
-76.089705933256141,36.776519233034499,88,12188777.9847022,3451201.34220456,Farmers Market,3640 DAM NECK RD,1862417,GC1145,14
-76.139709019511145,36.829177080110455,89,12173658.2503629,3469997.26537423,"PS-507; West Pump Station A Contract",369 CENTRE POINTE DRIVE,1839558,GC0383,14
-76.097147374948833,36.885294918990006,90,12185591.2905695,3490736.52469978,"PS-286; East Pump Station B Contract",3705 Little Neck Pt,1841770,GC0531,14
-76.093057526919935,36.774801924505226,91,12187812.6149091,3450551.25698569,Princess Anne Park,3740 DAM NECK RD,1851685,GC1068,14
-76.105085950607986,36.895900889141068,92,12183172.3350943,3494537.76527941,"PS-363; North Pump Station A Contract",3806 CHURCH POINT RD,1839334,GC0196,14
-76.12225133545104,36.774635144396953,93,12179266.2873756,3450273.89033276,Salem Elementary School,3961 SALEM LAKES BL,1816437,GC0045,14
-75.99954821129316,36.820132752085577,94,12214754.2999934,3467761.5050361,Dredge Operations,4001 BELLS RD,1873988,GC6763,14
-76.103448323641672,36.764846099132654,95,12184862.2388406,3446850.24195661,PAAC - Princess Anne Athletic Complex,4001 DAM NECK RD,1873958,GC6758,14
-76.103448323641672,36.764846099132654,96,12184862.2388406,3446850.24195661,PAAC Lake - BMP,4001 DAM NECK RD,1887511,GC6774,14
-76.117041449061276,36.862107384276598,97,12179987.9213707,3482149.51875107,"PS-361; North Pump Station B Contract",4100 CHESWICK LA,1839333,GC0195,14
-76.127939769664039,36.773006346690636,98,12177615.6193036,3449639.1477654,Wyndamere Park,4100 WARE NECK DR,1852707,GC1241,14
-76.121593352743091,36.880016815040634,99,12178492.4042888,3488634.4230963,"PS-325; North Pump Station A Contract",4100 WHITE ACRES RD,1839317,GC0179,14
-76.114771346151187,36.891752721473758,100,12180379.1569088,3492956.26361637,"PS-321; North Pump Station A Contract",4123 COUNTRY CLUB CI,1839313,GC0175,14
-76.118745095014461,36.901830268886513,101,12179124.9044995,3496594.84681502,Bayville Park,4132 FIRST COURT RD,1850529,GC0983,14
-76.117710158552057,36.861071398405699,102,12179801.8672829,3481767.51534365,Museum - Ferry Farm House,4136 CHESWICK LA,1875611,GC6062,14
-76.108824503461904,36.764818061982204,103,12183288.1627197,3446800.10708715,New Castle Elementary School,4136 DAM NECK RD,1816416,GC0033,14
-76.109025096366523,36.764757960544834,104,12183229.9761426,3446776.74414249,Landscape Management HQ,4141 DAM NECK RD,1873955,GC6755,14
-76.139098991568019,36.806483633860537,105,12174043.3464192,3461741.97775923,Dunbarton Park,4468 PADDOCK LA,1849214,GC1029,14
-76.127036765174125,36.898335307878426,106,12176733.1619928,3495261.7425203,Recreation - Bayside Center,4500 FIRST COURT RD,1850299,GC1266,14
-76.129800468976654,36.911089465445876,107,12175808.6946576,3499883.57841508,"PS-303; North Pump Station A Contract",4607 POWELLS POINT RD,1839277,GC0166,14
-76.147770570041118,36.797841292639994,108,12171583.7637237,3458533.0430169,"PS-445; West Pump Station A Contract",4702 ORCHARD LA,1839525,GC0358,14
-76.147339296059741,36.878262355998693,109,12170980.3794608,3487807.17694709,Haygood Point Park,4775 HAYGOOD POINT RD,1849418,GC1041,14
-76.147228784415162,36.878357832085577,110,12171011.8268602,3487842.73306437,"PS-332; North Pump Station A Contract",4776 HAYGOOD POINT RD,1839320,GC0182,14
-76.139956358946534,36.836537814122764,111,12173518.8912,3472674.54882746,"PS-466; North Pump Station B Contract",4821 KIOWA LA,1839338,GC0200,14
-76.127918682611053,36.816974899695687,112,12177219.5953,3465642.52537805,"PS-521; West Pump Station A Contract",501 GREEN MEADOWS DR,1839560,GC0385,14
-76.192630850701875,36.82406582016273,113,12158219.2362854,3467754.00649953,"PS-414; West Pump Station A Contract",503 RODNEY LA,1839488,GC0328,14
-76.166987520143536,36.788767132867513,114,12166040.3711178,3455090.67587234,"PS-457; West Pump Station A Contract",5123 EAGLE RUN RD,1839538,GC0370,14
-76.123863466432979,36.85237779251819,115,12178081.898079,3478557.94353493,"PS-239; North Pump Station B Contract",537 CEDAR LA,1839201,GC0123,14
-76.17570211893559,36.881001295768826,116,12162662.477964,3488598.60369271,Raleigh Square Park,5508 SHIRE RE,1851847,GC1153,14
-76.176896276392227,36.88018111795725,117,12162320.6627342,3488291.48356563,"PS-327; North Pump Station A Contract",5514 SHIRE RE,1839453,GC0294,14
-76.176303917412412,36.880690510296233,118,12162489.3014919,3488481.15316477,Wesleyan Park,5525 SHIRE RE,1852530,GC1233,14
-76.184942436984727,36.81594390381759,119,12160541.4766024,3464852.92011667,Gates Landing Road - Steep Slope,5600 GATES LANDING RD,1842077,GC0719,14
-76.076000654969945,36.817658120572482,120,12192406.1812845,3466277.20903956,Plaza Elementary School,641 CARRIAGE HILL RD,1816424,GC0037,14
-76.136871422089982,36.811777616273467,121,12174647.0615087,3463685.14724293,"PS-522; West Pump Station A Contract",656 GREEN MEADOWS DR,1839561,GC0386,14
-76.116170583597295,36.8574589201992,122,12180285.3476739,3480464.05502385,"PS-235; North Pump Station B Contract",657 THALIA POINT RD,1839197,GC0119,14
-76.151948071183867,36.874657439733959,123,12169665.4093736,3486461.52900731,"PS-337; North Pump Station A Contract",684 HARRIS POINT DR,1839458,GC0299,14
-75.979766573914944,36.785420309440951,124,12220880.0129819,3455281.69925931,"PS-628; East Pump Station C Contract",700 DAM NECK RD,1839430,GC0280,14
-76.225474716353304,36.832731519560603,125,12148532.6268816,3470674.86676434,"PS-469; West Pump Station A Contract",709 BOB WHITE LA,1839555,GC0380,14
-76.10339154652246,36.811780822460747,126,12184445.0956099,3463933.37124771,"PS-530; East Pump Station B Contract",764 CHIMNEY HILL PW,1839372,GC0225,14
-76.15296126931473,36.814578543675815,127,12169912.9002385,3464587.11172224,Recreation - Kempsville Center,800 MONMOUTH LA,1850346,GC1269,14
-76.15296126931473,36.814578543675815,128,12169912.9002385,3464587.11172224,Lark Downs Park,800 MONMOUTH LA,1851344,GC1069,14
-75.978154595646629,36.752794945689409,129,12221669.1880608,3443420.14552562,Lagomar at Back Bay Park,817 ATRESIA WY,1849969,GC1250,14
-76.161732171813853,36.813977034242157,130,12167351.5421514,3464304.4698629,Kempsville Park,832 LOBAUGH DR,1849595,GC1051,14
-76.141969790722072,36.863980713591857,131,12172680.2939227,3482648.24980788,Romney Lane Park,857 ROMNEY LA,1851809,GC1158,14
-76.169711205796759,36.868383072878089,132,12164527.5669569,3484049.09189405,"PS-362; North Pump Station A Contract",880 SHURNEY LA,1839472,GC0312,14
-76.085847961961633,36.864228416581575,133,12189091.0167142,3483153.34043726,Fire Station #20 - Little Neck,885 LITTLE NECK RD,1853567,GC1834-001,14
-76.058629637673519,36.86213801060164,134,12197070.6773541,3482597.26056178,"PS-226; North Pump Station C Contract",902 FIVE POINT RD,1839186,GC0110,14
-76.190586924715703,36.804101796617758,135,12158995.1120282,3460502.21426679,"PS-442; West Pump Station A Contract",920 REGENT UNIVERSITY DR,1839522,GC0355,14
-75.992085718480084,36.811082701136598,136,12217025.4473548,3464525.62030408,Pump Station-143,930 S BIRDNECK RD,1864143,GC2102,14
-76.163123284896528,36.868951640869312,137,12166449.0192926,3484303.66873774,"PS-338; North Pump Station A Contract",976 BROAD MEADOWS BL,1839459,GC0300,14
-76.074610220115289,36.803672830280554,138,12192943.8664252,3461197.51280004,"PS-538; East Pump Station B Contract",990 MAGIC HOLLOW BL,1853813,GC1538,14
-76.000821111474352,36.873817845795088,139,12213864.4460333,3487290.71353176,"PS-139; North Pump Station C Contract",998 S BAY SHORE DR,1839154,GC0086,14
-75.971329929143138,36.837654556330818,140,12222840.4585215,3474358.62526024,10th Street Playground on the Beach,DEFAULT 10TH ST,1873954,GC6754,14
-76.123161651329042,36.868408660993651,141,12178140.2433146,3484397.85759392,Pembroke Meadows Park,DEFAULT ALFRIENDS TL,1851325,GC1097,14
-76.028808919160127,36.763677258627361,142,12206730.1821157,3446988.45863843,Hunters Run Trail,DEFAULT HUNTERS RUN TL,1863780,GC1216,14
-76.114224238905493,36.910628317384685,143,12180365.4420713,3499830.43478354,Aeries on the Bay Park,DEFAULT ROOKERY WY,1887538,GC6775,14
-76.134762854234282,36.84069031126085,144,12175000.4344228,3474223.96925379,"PS-359; North Pump Station B Contract",100 MARKET ST,1839331,GC0193,14
-75.9449808883858,36.746583973075012,145,12231445.9637097,3441420.95953977,Sandbridge Beach Park,100 SANDBRIDGE RD,1852126,GC1179,14
-75.969101754200636,36.830538842833043,146,12223561.744077,3471786.30584992,Grommet Island Park,100 SECOND ST,1873957,GC6757,14
-76.175001160824436,36.872542355423157,147,12162943.2749301,3485524.81344318,"PS-336; North Pump Station A Contract",1000 VIRGINIA TECH TL,1839457,GC0298,14
-75.989453151641058,36.843983362626872,148,12217477.3420954,3476520.49339598,Veterans Memorial,1001 19TH ST,1870784,GC6714,14
-75.990942666179961,36.840021809136758,149,12217079.9582419,3475067.07507604,Seabridge Square Park,1001 COASTAWAY DR,1852182,GC1193,14
-76.17043856180085,36.811406890073222,150,12164826.7024948,3463306.00032496,"PS-432; West Pump Station A Contract",1002 LORD DUNMORE DR,1839506,GC0346,14
-76.169741187069377,36.836815078515777,151,12164802.4745742,3472558.9517933,"PS-401; West Pump Station A Contract",101 MAGISTRATES DR,1839475,GC0315,14
-76.134967738391012,36.78070287824049,152,12175487.5957418,3452388.81696438,"PS-563; West Pump Station A Contract",1016 BELSPRING DR,1839568,GC0391,14
-76.219935238984121,36.81356878963966,153,12150321.8713052,3463739.15088825,Queen City Park,1025 TAMER AV,1851824,GC1142,14
-76.219091674219925,36.822461676987068,154,12150490.5248687,3466981.93443798,"PS-409; West Pump Station A Contract",1027 HARLIE AV,1839483,GC0323,14
-76.184684619599892,36.876355017426818,155,12160077.5416176,3486842.92000276,"PS-335; North Pump Station A Contract",1032 NORWICH AV,1839456,GC0297,14
-76.007234785260607,36.86723444692624,156,12212052.3282273,3484845.03726431,"PS-104; North Pump Station C Contract",1036 BOBOLINK DR,1839115,GC0059,14
-75.987623905939799,36.779706875419798,157,12218635.1641642,3453140.93607521,Pine Meadows Park,1041 WASSERMAN DR,1851517,GC1098,14
-76.080243449260806,36.806224771633048,158,12191271.3022959,3462084.01075002,Harbor House (Old Moose Lodge),1045 LYNNHAVEN PW,1875677,GC6070,14
-76.178359606837219,36.764173996303548,159,12162931.3951245,3446057.30839011,Charlestown Lakes South Park,1052 KINDERLY LA,1842135,GC1016,14
-76.178993165250915,36.764502474217714,160,12162742.9218237,3446172.30282125,Charlestown Lakes South Park West,1053 KINDERLY LA,1849047,GC1017,14
-76.162114432815017,36.873401252562701,161,12166703.9302,3485930.51444465,"PS-329; North Pump Station A Contract",1061 CYPRESS POINT BL,1839455,GC0296,14
-76.157381138616088,36.872205494518212,162,12168098.8462854,3485529.61007811,"PS-368; North Pump Station A Contract",1065 RIDGELY MANOR BL,1853844,GC1368,14
-75.970844914348206,36.830993958155595,163,12223047.3074549,3471938.2756,2nd Street Parking Lot,108 ATLANTIC AV,1886578,GC6771,14
-75.994325887728294,36.869682982145342,164,12215803.6435087,3485836.15923415,"PS-136; North Pump Station C Contract",108 BAY DR,1839151,GC0083,14
-76.181352275035991,36.807518190794021,165,12161667.4540717,3461811.96258938,Whitehurst Grove Park,1098 TAYLOR RD,1852546,GC1234,14
-76.135353154275464,36.839547998354305,166,12174838.1615498,3473803.87404159,Circuit City Parcel,110 S INDEPENDENCE BL,1890774,GC6075,14
-75.994181945280417,36.780391841179828,167,12216708.5576129,3453339.19141328,Upton Estates North Park,1100 CROSSWAY RD,1852482,GC1229,14
-76.169510651519701,36.872976931858659,168,12164544.9320276,3485722.58482613,Cypress Point North Park,1100 FALLBROOK BD,1849182,GC1025,14
-76.000796648552523,36.791060102018079,169,12214669.1783888,3457170.6329041,"PS-128; East Pump Station C Contract",1105 EAGLEWOOD DR,1839146,GC0078,14
-75.988847710495762,36.861624844823702,170,12217483.6135,3482945.92718672,"PS-130; North Pump Station C Contract",111 PINEWOOD RD,1839147,GC0079,14
-76.212433572438115,36.805155299416597,171,12152591.4975278,3460729.94944061,College Park Elementary School,1110 BENNINGTON RD,1816369,GC0010,14
-76.180697988895446,36.804807249039698,172,12161883.1947623,3460829.95307526,Newlight Park,1111 THOMPKINS LA,1851150,GC1087,14
-75.972416496276523,36.840459625965636,173,12222495.2495863,3475371.02754679,Museum - Old Library (Dewitt Cottage),1113 ATLANTIC AV,1864279,GC2120,14
-76.053066451069014,36.868818760311456,174,12198634.6255159,3485070.93586914,"PS-223; North Pump Station C Contract",1113 BLACKBURN LA,1839183,GC0107,14
-76.064717249961092,36.869157212889291,175,12195224.3974641,3485106.00056852,"PS-215; North Pump Station C Contract",1116 N INLYNNVIEW RD,1839170,GC0101,14
-76.003318450422086,36.783254115002052,176,12214006.1367702,3454310.04924192,"PS-602; East Pump Station C Contract",1122 HUBBELL DR,1839413,GC0263,14
-76.088722313054333,36.802574541675462,177,12188823.7018412,3460691.94211162,Group Home - Gladiola Crescent,1128 GLADIOLA CR,1875676,GC6069,14
-76.150996127375592,36.804818340090989,178,12170576.4054517,3461048.97831935,"PS-440; West Pump Station A Contract",1139 ORKNEY DR,1839513,GC0353,14
-76.007127258717716,36.874504569499756,179,12212013.8841155,3487491.8864336,"PS-138; North Pump Station C Contract",1140 LEE RD,1839153,GC0085,14
-75.985262636604787,36.801834805938114,180,12219111.8852838,3461212.92879982,RED WING LAKE,1144 PROSPERITY RD,1847105,GC003,14
-76.072140658872783,36.838502027536641,181,12193340.5778259,3473892.67903941,"PS-505; East Pump Station B Contract",117 ARMON AV,1853807,GC1505,14
-76.000944585808455,36.820183206254391,182,12214345.2157034,3467769.04625259,"PS-122; East Pump Station C Contract",1198 BELLS RD,1839142,GC0073,14
-76.077265537687211,36.800291902590352,183,12192198.2871346,3459947.01398401,Scarborough Square East Park,1198 OLD CLUBHOUSE RD,1852174,GC1190,14
-76.134668703605982,36.84068847008907,184,12175027.9942986,3474223.98930742,Garrett Drive,120 GARRETT DR,1842074,GC0716,14
-76.17324871838504,36.803867579421059,185,12164071.9274948,3460541.60032494,"PS-438; West Pump Station A Contract",1200 KEMPSVILLE RD,1839511,GC0351,14
-76.035726814620404,36.865708897590601,186,12203734.7974997,3484070.99351046,Fire Station #08 - Old Donation (Oceana),1201 BAYNE DR,1860276,GC1315,14
-76.006702111246582,36.78277654605877,187,12213020.141185,3454110.04793234,Dunwoody Park,1201 HUBBELL DR,1850441,GC0978,14
-76.099661362373737,36.800393520389044,188,12185642.15324,3459816.51073038,Rosemont Road Stormwater Facility,1201 S ROSEMONT RD,1864316,GC3222,14
